"Intercept","IMD","Asian","Other","retailers___other","takeaway_sandwich_shop","pub_bar_nightclub","supermarkets_hypermarkets","hotel_bed_and_breakfast_guest_house","other_catering_premises","log_pop_density","alpha","MSOA21CD","MSOA21NM","x","y"
-4.61925038228563,0.0129851806380663,0.0100433230992761,0.0257495772894768,0.00874119224609635,-0.0207640241520728,-0.0258013378274896,-0.0169569148820683,0.0108270071928999,-0.0170173005572625,0.177523725991465,0.0216286909561931,"E02000055","Barnet 032",523148.557856074,189160.09362057
-3.31907729247871,0.00931665333137026,0.0340800271708802,-0.013621064876234,0.00805051750308358,-0.00290724621913827,-0.0329303313510506,-0.0300712016275564,0.0294345950040585,-0.032898662302091,0.0374165741335255,0.0252281036146903,"E02000056","Barnet 033",526352.925603114,188507.533295787
-3.99063269236161,0.0163742274987402,0.0121472422286383,0.00944362109575449,0.00667112164006372,-0.0202409885175423,-0.0282449684047842,-0.0242120763259594,0.0151459678842515,-0.0205877176196397,0.128463972411546,0.0171459540214424,"E02000057","Barnet 034",523576.306159738,188624.63509666
-3.40703712426014,0.0140378048845923,0.0228421143448038,-0.00309887201038614,0.00567152921934253,-0.0106795346602728,-0.0388090312622623,-0.0356467839626505,0.0216726715522182,-0.0318609280929302,0.0731422176494389,1e-06,"E02000058","Barnet 035",525158.929452155,188671.391381101
-5.08775910904308,0.0139525918506889,0.0135193513688482,0.031927838638672,0.013551273825665,-0.022908507407422,-0.0119118542669877,-0.00609193468438853,0.0137141538387459,0.00138486066140517,0.166805542338684,0.0575042357885351,"E02000059","Barnet 036",521790.814326057,188097.699722067
-3.49563307375528,0.0183409138043399,0.0153818320396034,-0.00624206807579225,0.0058150493093432,-0.0151285731479255,-0.034438259292745,-0.0325808993817226,0.0196564833508901,-0.0258107261580091,0.0876837313636187,0.00416374049798632,"E02000060","Barnet 037",524289.396409165,188205.270895602
-3.58341483272735,0.0163011314912542,0.0167449002069746,-0.0098788032250893,0.0082374451591828,-0.00390488231120871,-0.0332614903761039,-0.0341205860478391,0.0152488540434603,-0.0265123781388422,0.0795357025914733,0.0111235155571151,"E02000061","Barnet 038",525174.143859394,187210.176297085
-3.8141938496372,0.0191479013508362,0.0147539472807395,-0.00701184251087918,0.00868526368393708,-0.0186528465916657,-0.0188251598304796,-0.0251480746707894,0.020434118357196,-0.0109402120626207,0.0937395515850791,0.0646766746868209,"E02000062","Barnet 039",523330.580942709,187125.628287436
-3.63558588703134,0.0201795444740735,0.0157523599309431,-0.0153312919662789,0.0085709712986012,-0.0118469331983451,-0.0241437849546374,-0.0320097001623262,0.0193072491446683,-0.0167978305125825,0.0806734910505718,0.0504546456183626,"E02000063","Barnet 040",524084.043501356,186769.688235706
-3.85686736556323,0.0174721204990145,0.0151303916421134,-0.00888802460355158,0.0107476766430562,-0.00173285334901473,-0.024088908819622,-0.0327323868836085,0.015345318209512,-0.0205792005456531,0.0850260661759234,0.0518462955352847,"E02000064","Barnet 041",524712.169010478,186135.346856927
