BusinessTypeID,FHRSID,BusinessType,Hygiene,Latitude,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityName,Longitude,RatingValue
4613,1035155,Retailers - other,0.0,51.507578,2018/00050/COMB,513,Hammersmith and Fulham,-0.22128,5
4613,345809,Retailers - other,0.0,51.492478,2002/02888/COMB,513,Hammersmith and Fulham,-0.227717,5
4613,345468,Retailers - other,0.0,51.503773,03043/0018/3/001,513,Hammersmith and Fulham,-0.218806,5
4613,345674,Retailers - other,0.0,51.480559,2002/00238/COMB,513,Hammersmith and Fulham,-0.194436,5
1,1684557,Restaurant/Cafe/Canteen,5.0,51.4950833,2023/00427/COMB,513,Hammersmith and Fulham,-0.2316712,5
4613,1278101,Retailers - other,5.0,51.504083,2020/00322/COMB,513,Hammersmith and Fulham,-0.236373,5
1,1728840,Restaurant/Cafe/Canteen,0.0,51.4934505,2024/00166/COMB,513,Hammersmith and Fulham,-0.2241858,5
4613,1194288,Retailers - other,0.0,51.472266,2019/00304/COMB,513,Hammersmith and Fulham,-0.2018976,5
4613,346313,Retailers - other,0.0,51.502894,2008/00408/COMB,513,Hammersmith and Fulham,-0.243422,5
4613,1392410,Retailers - other,10.0,51.484918,2021/00484/COMB,513,Hammersmith and Fulham,-0.201912,4
4613,345369,Retailers - other,10.0,51.486814,02526/0218/1/000,513,Hammersmith and Fulham,-0.203566,4
1,1743690,Restaurant/Cafe/Canteen,0.0,51.4808233,2024/00237/COMB,513,Hammersmith and Fulham,-0.1993145,5
1,345039,Restaurant/Cafe/Canteen,10.0,51.474939,01741/0839/1/000,513,Hammersmith and Fulham,-0.206163,3
4613,345478,Retailers - other,0.0,51.503315,03044/9998/2/000,513,Hammersmith and Fulham,-0.222426,5
4613,346002,Retailers - other,0.0,51.491049,2004/00085/COMB,513,Hammersmith and Fulham,-0.239066,5
4613,345876,Retailers - other,0.0,51.491049,2003/00587/COMB,513,Hammersmith and Fulham,-0.239066,5
4613,345751,Retailers - other,5.0,51.497883,2002/01300/COMB,513,Hammersmith and Fulham,-0.231324,5
7841,1414807,Other catering premises,5.0,51.4827046,2021/00579/COMB,513,Hammersmith and Fulham,-0.2000182,4
7841,1214715,Other catering premises,0.0,51.4872785,2020/00004/COMB,513,Hammersmith and Fulham,-0.2263391,5
1,624700,Restaurant/Cafe/Canteen,5.0,51.502725,2013/00227/COMB,513,Hammersmith and Fulham,-0.224466,4
1,1127435,Restaurant/Cafe/Canteen,,51.4726899,2019/00108/COMB,513,Hammersmith and Fulham,-0.1920317,5
7844,1625563,Takeaway/sandwich shop,5.0,51.4755695,2023/00178/COMB,513,Hammersmith and Fulham,-0.205627,4
1,1865562,Restaurant/Cafe/Canteen,5.0,51.4946594,2025/00317/COMB,513,Hammersmith and Fulham,-0.2120087,5
4613,345161,Retailers - other,5.0,51.493086,02214/0006/1/000,513,Hammersmith and Fulham,-0.225676,5
4613,1001025,Retailers - other,5.0,51.51863861,2017/00235/COMB,513,Hammersmith and Fulham,-0.227739006,2
7844,1826933,Takeaway/sandwich shop,0.0,51.492834,2025/00165/FOOD,513,Hammersmith and Fulham,-0.232831,5
4613,1088567,Retailers - other,5.0,51.480268,2018/00386/COMB,513,Hammersmith and Fulham,-0.195974,4
7841,1829534,Other catering premises,0.0,51.474485,2025/00176/COMB,513,Hammersmith and Fulham,-0.186597,5
7843,622055,Pub/bar/nightclub,0.0,51.497827,2013/00252/COMB,513,Hammersmith and Fulham,-0.222855,5
4613,1533031,Retailers - other,5.0,51.4976124,2022/00173/COMB,513,Hammersmith and Fulham,-0.2228858,5
7843,1245885,Pub/bar/nightclub,5.0,51.4758827,2020/00121/COMB,513,Hammersmith and Fulham,-0.1932304,5
1,1136642,Restaurant/Cafe/Canteen,5.0,51.4923791,2019/00149/COMB,513,Hammersmith and Fulham,-0.2294566,5
1,1689074,Restaurant/Cafe/Canteen,10.0,51.480355,2024/00004/COMB,513,Hammersmith and Fulham,-0.19345,3
1,1536943,Restaurant/Cafe/Canteen,5.0,51.5048775,2022/00183/COMB,513,Hammersmith and Fulham,-0.2222283,5
7844,1035160,Takeaway/sandwich shop,0.0,51.51010132,2018/00059/COMB,513,Hammersmith and Fulham,-0.221717,5
1,1623572,Restaurant/Cafe/Canteen,0.0,51.47664642,2023/00173/COMB,513,Hammersmith and Fulham,-0.185035005,5
1,1515060,Restaurant/Cafe/Canteen,0.0,51.499804,2022/00115/COMB,513,Hammersmith and Fulham,-0.237648,5
7844,1709231,Takeaway/sandwich shop,5.0,51.492224,2024/00097/COMB,513,Hammersmith and Fulham,-0.2245504,5
1,1751565,Restaurant/Cafe/Canteen,0.0,51.4943266,2024/00276/COMB,513,Hammersmith and Fulham,-0.2102354,5
1,1387061,Restaurant/Cafe/Canteen,5.0,51.502285,2021/00467/COMB,513,Hammersmith and Fulham,-0.242393,5
7844,1697494,Takeaway/sandwich shop,0.0,51.492242,2024/00049/COMB,513,Hammersmith and Fulham,-0.224571,5
4613,1174602,Retailers - other,5.0,51.4866261,2019/00254/COMB,513,Hammersmith and Fulham,-0.2212823,5
1,346455,Restaurant/Cafe/Canteen,5.0,51.507212,2010/00163/COMB,513,Hammersmith and Fulham,-0.223254,5
4613,345793,Retailers - other,5.0,51.504387,2002/02213/COMB,513,Hammersmith and Fulham,-0.226693,4
7841,1374353,Other catering premises,5.0,51.5062785,2021/00325/COMB,513,Hammersmith and Fulham,-0.2388029,5
1,346527,Restaurant/Cafe/Canteen,,51.505169,2011/00102/COMB,513,Hammersmith and Fulham,-0.225524,5
7843,1158748,Pub/bar/nightclub,0.0,51.480345,2019/00219/COMB,513,Hammersmith and Fulham,-0.188741,5
1,346301,Restaurant/Cafe/Canteen,5.0,51.507212,2008/00380/COMB,513,Hammersmith and Fulham,-0.223254,5
7844,1597064,Takeaway/sandwich shop,0.0,51.4837239,2023/00058/COMB,513,Hammersmith and Fulham,-0.2190763,5
1,1222558,Restaurant/Cafe/Canteen,0.0,51.4959927,2020/00042/COMB,513,Hammersmith and Fulham,-0.2308177,5
7843,1695605,Pub/bar/nightclub,5.0,51.47528076,2024/00033/COMB,513,Hammersmith and Fulham,-0.186706007,5
1,1683236,Restaurant/Cafe/Canteen,5.0,51.4865643,2023/00424/COMB,513,Hammersmith and Fulham,-0.2259922,5
1,345287,Restaurant/Cafe/Canteen,5.0,51.479542,02469/0209/1/000,513,Hammersmith and Fulham,-0.211988,5
1,730102,Restaurant/Cafe/Canteen,0.0,51.4942425,2014/00077/COMB,513,Hammersmith and Fulham,-0.2376053,5
1,344985,Restaurant/Cafe/Canteen,5.0,51.488796,01738/0115/1/000,513,Hammersmith and Fulham,-0.22266,4
1,345343,Restaurant/Cafe/Canteen,5.0,51.49118,02526/0062/3/000,513,Hammersmith and Fulham,-0.207355,4
1,1811525,Restaurant/Cafe/Canteen,5.0,51.507212,2025/00128/COMB,513,Hammersmith and Fulham,-0.223254,5
1,860951,Restaurant/Cafe/Canteen,0.0,51.492242,2015/00212/COMB,513,Hammersmith and Fulham,-0.224571,5
1,345356,Restaurant/Cafe/Canteen,5.0,51.488612,02526/0134/3/000,513,Hammersmith and Fulham,-0.205252,4
1,345546,Restaurant/Cafe/Canteen,5.0,51.469334,03218/0096/1/000,513,Hammersmith and Fulham,-0.186139,4
1,345692,Restaurant/Cafe/Canteen,5.0,51.502239,2002/00528/COMB,513,Hammersmith and Fulham,-0.242337,5
1,1701084,Restaurant/Cafe/Canteen,0.0,51.46791,2024/00065/COMB,513,Hammersmith and Fulham,-0.209318,5
1,531127,Restaurant/Cafe/Canteen,5.0,51.493533,2013/00051/COMB,513,Hammersmith and Fulham,-0.237457,5
1,867439,Restaurant/Cafe/Canteen,5.0,51.482446,2016/00018/COMB,513,Hammersmith and Fulham,-0.197846,4
7844,345135,Takeaway/sandwich shop,10.0,51.494003,01914/0129/1/001,513,Hammersmith and Fulham,-0.213799,3
1,801739,Restaurant/Cafe/Canteen,5.0,51.468765,2015/00046/COMB,513,Hammersmith and Fulham,-0.209961,4
1,345285,Restaurant/Cafe/Canteen,5.0,51.478404,02469/0189/1/004,513,Hammersmith and Fulham,-0.212248,5
1,1823928,Restaurant/Cafe/Canteen,10.0,51.484154,2025/00132/COMB,513,Hammersmith and Fulham,-0.220147,3
1,1615322,Restaurant/Cafe/Canteen,5.0,51.469589,2023/00118/COMB,513,Hammersmith and Fulham,-0.209166,5
1,1793855,Restaurant/Cafe/Canteen,5.0,51.4736465,2025/00036/COMB,513,Hammersmith and Fulham,-0.1922531,4
1,741021,Restaurant/Cafe/Canteen,0.0,51.501412,2014/00541/COMB,513,Hammersmith and Fulham,-0.232744,5
1,1097886,Restaurant/Cafe/Canteen,5.0,51.507578,2019/00009/COMB,513,Hammersmith and Fulham,-0.22128,5
1,346293,Restaurant/Cafe/Canteen,5.0,51.507212,2008/00365/COMB,513,Hammersmith and Fulham,-0.223254,5
1,736003,Restaurant/Cafe/Canteen,5.0,51.507212,2015/00003/COMB,513,Hammersmith and Fulham,-0.223254,5
1,345755,Restaurant/Cafe/Canteen,5.0,51.472471,2002/01340/COMB,513,Hammersmith and Fulham,-0.191818,5
1,345010,Restaurant/Cafe/Canteen,5.0,51.48045,01741/0480/3/000,513,Hammersmith and Fulham,-0.198429,4
1,345160,Restaurant/Cafe/Canteen,5.0,51.4928246,02214/0005/1/000,513,Hammersmith and Fulham,-0.2250168,5
1,1774294,Restaurant/Cafe/Canteen,0.0,51.51039124,2024/00367/COMB,513,Hammersmith and Fulham,-0.222369,5
1,346579,Restaurant/Cafe/Canteen,0.0,51.484705,2012/00029/COMB,513,Hammersmith and Fulham,-0.22037,5
1,346476,Restaurant/Cafe/Canteen,10.0,51.507212,2010/00217/COMB,513,Hammersmith and Fulham,-0.223254,3
1,346250,Restaurant/Cafe/Canteen,5.0,51.493336,2008/00225/COMB,513,Hammersmith and Fulham,-0.223751,5
4613,1782168,Retailers - other,0.0,51.4925207,2024/00408/COMB,513,Hammersmith and Fulham,-0.2328797,5
4613,1798078,Retailers - other,10.0,51.506256,2025/00046/COMB,513,Hammersmith and Fulham,-0.233162,4
1,1761291,Restaurant/Cafe/Canteen,5.0,51.4790818,2024/00303/COMB,513,Hammersmith and Fulham,-0.1995127,4
1,345115,Restaurant/Cafe/Canteen,5.0,51.493303,01912/0030/1/000,513,Hammersmith and Fulham,-0.224573,5
1,1177083,Restaurant/Cafe/Canteen,5.0,51.4864292,2019/00269/COMB,513,Hammersmith and Fulham,-0.2148371,5
1,1489662,Restaurant/Cafe/Canteen,5.0,51.47218,2022/00065/COMB,513,Hammersmith and Fulham,-0.19049,5
4613,1695607,Retailers - other,5.0,51.5075798,2024/00035/COMB,513,Hammersmith and Fulham,-0.221279994,5
1,1804786,Restaurant/Cafe/Canteen,10.0,51.502393,2025/00084/COMB,513,Hammersmith and Fulham,-0.225661,3
7843,344865,Pub/bar/nightclub,5.0,51.492326,01150/0091/1/000,513,Hammersmith and Fulham,-0.242719,5
7844,1854627,Takeaway/sandwich shop,5.0,51.493321,2025/00268/COMB,513,Hammersmith and Fulham,-0.243717,5
4613,345017,Retailers - other,0.0,51.480238,01741/0605/1/000,513,Hammersmith and Fulham,-0.197502,5
1,1154582,Restaurant/Cafe/Canteen,5.0,51.507212,2019/00198/COMB,513,Hammersmith and Fulham,-0.223254,5
1,838751,Restaurant/Cafe/Canteen,0.0,51.492162,2015/00255/COMB,513,Hammersmith and Fulham,-0.2401251,5
7843,345825,Pub/bar/nightclub,0.0,51.503773,2002/03455/COMB,513,Hammersmith and Fulham,-0.218806,5
1,844615,Restaurant/Cafe/Canteen,5.0,51.532143,2002/01241/COMB,513,Hammersmith and Fulham,-0.236644,5
1,345407,Restaurant/Cafe/Canteen,10.0,51.489169,02705/0047/1/001,513,Hammersmith and Fulham,-0.212908,3
1,1747761,Restaurant/Cafe/Canteen,0.0,51.484918,2024/00252/COMB,513,Hammersmith and Fulham,-0.201912,5
7841,1768973,Other catering premises,5.0,51.484918,2024/00353/COMB,513,Hammersmith and Fulham,-0.201912,4
1,1756246,Restaurant/Cafe/Canteen,0.0,51.484063,2024/00293/COMB,513,Hammersmith and Fulham,-0.201844,5
1,1388667,Restaurant/Cafe/Canteen,,51.5083046,2021/00472/COMB,513,Hammersmith and Fulham,-0.2237449,3
1,1622760,Restaurant/Cafe/Canteen,5.0,51.490422,2023/00160/COMB,513,Hammersmith and Fulham,-0.223763,5
1,1540008,Restaurant/Cafe/Canteen,5.0,51.505078,2022/00193/COMB,513,Hammersmith and Fulham,-0.223064,5
1,1530948,Restaurant/Cafe/Canteen,10.0,51.4725505,2022/00167/COMB,513,Hammersmith and Fulham,-0.2016848,3
4613,709437,Retailers - other,5.0,51.471606,2014/00377/COMB,513,Hammersmith and Fulham,-0.191737,5
1,1639574,Restaurant/Cafe/Canteen,0.0,51.4875579,2023/00258/COMB,513,Hammersmith and Fulham,-0.226392,5
7841,1345839,Other catering premises,0.0,51.492224,2021/00205/COMB,513,Hammersmith and Fulham,-0.2245504,5
1,770642,Restaurant/Cafe/Canteen,5.0,51.470255,2000/00054/COMB,513,Hammersmith and Fulham,-0.18462,5
4613,345008,Retailers - other,10.0,51.480345,01741/0473/1/000,513,Hammersmith and Fulham,-0.188741,4
1,344875,Restaurant/Cafe/Canteen,5.0,51.497176,01159/0034/1/000,513,Hammersmith and Fulham,-0.213128,5
1,1109038,Restaurant/Cafe/Canteen,5.0,51.492242,2019/00073/FOOD,513,Hammersmith and Fulham,-0.224571,5
7844,838760,Takeaway/sandwich shop,5.0,51.490422,2015/00296/COMB,513,Hammersmith and Fulham,-0.223763,5
7844,1055878,Takeaway/sandwich shop,10.0,51.506085,2018/00204/COMB,513,Hammersmith and Fulham,-0.231368,3
1,345576,Restaurant/Cafe/Canteen,5.0,51.505078,03303/0162/1/000,513,Hammersmith and Fulham,-0.223064,4
7844,709433,Takeaway/sandwich shop,10.0,51.515983,2014/00269/COMB,513,Hammersmith and Fulham,-0.247962,3
1,346249,Restaurant/Cafe/Canteen,5.0,51.506247,2008/00224/COMB,513,Hammersmith and Fulham,-0.229575,4
7844,867441,Takeaway/sandwich shop,5.0,51.4906,2016/00074/COMB,513,Hammersmith and Fulham,-0.207061,5
1,1590539,Restaurant/Cafe/Canteen,0.0,51.488612,2023/00033/COMB,513,Hammersmith and Fulham,-0.205252,5
7844,345819,Takeaway/sandwich shop,5.0,51.4840454,2002/03026/COMB,513,Hammersmith and Fulham,-0.2018378,4
7844,1664666,Takeaway/sandwich shop,10.0,51.48045,2023/00351/COMB,513,Hammersmith and Fulham,-0.198429,4
1,911531,Restaurant/Cafe/Canteen,5.0,51.502088,2016/00179/COMB,513,Hammersmith and Fulham,-0.229318,5
1,1366654,Restaurant/Cafe/Canteen,,51.508802,2021/00284/COMB,513,Hammersmith and Fulham,-0.216002,5
7844,1791242,Takeaway/sandwich shop,0.0,51.4929255,2025/00024/COMB,513,Hammersmith and Fulham,-0.2266547,5
1,1912277,Restaurant/Cafe/Canteen,5.0,51.502725,2026/00037/COMB,513,Hammersmith and Fulham,-0.224466,5
1,346427,Restaurant/Cafe/Canteen,10.0,51.514638,2010/00099/COMB,513,Hammersmith and Fulham,-0.248821,4
1,1647660,Restaurant/Cafe/Canteen,0.0,51.506224,2023/00288/COMB,513,Hammersmith and Fulham,-0.238236,5
7844,345251,Takeaway/sandwich shop,10.0,51.482812,02339/0355/2/000,513,Hammersmith and Fulham,-0.215273,3
1,982721,Restaurant/Cafe/Canteen,10.0,51.5043869,2017/00158/COMB,513,Hammersmith and Fulham,-0.226693004,3
7841,1005983,Other catering premises,5.0,51.496138,2017/00249/COMB,513,Hammersmith and Fulham,-0.21883,5
1,1619115,Restaurant/Cafe/Canteen,5.0,51.5075798,2023/00124/COMB,513,Hammersmith and Fulham,-0.221279994,5
1,1847666,Restaurant/Cafe/Canteen,5.0,51.5028538,2025/00256/COMB,513,Hammersmith and Fulham,-0.2251745,5
7844,1201434,Takeaway/sandwich shop,0.0,51.492242,2019/00341/COMB,513,Hammersmith and Fulham,-0.224571,5
1,1830499,Restaurant/Cafe/Canteen,5.0,51.471226,2025/00183/COMB,513,Hammersmith and Fulham,-0.196259,4
1,1695612,Restaurant/Cafe/Canteen,0.0,51.4866261,2024/00042/FOOD,513,Hammersmith and Fulham,-0.2212823,5
1,1676022,Restaurant/Cafe/Canteen,5.0,51.5075798,2023/00400/COMB,513,Hammersmith and Fulham,-0.221279994,5
4613,1664668,Retailers - other,5.0,51.5087841,2023/00353/COMB,513,Hammersmith and Fulham,-0.2159661,4
4613,345444,Retailers - other,0.0,51.501564,02933/0029/1/000,513,Hammersmith and Fulham,-0.217264,5
4613,346198,Retailers - other,5.0,51.512103,2008/00034/COMB,513,Hammersmith and Fulham,-0.226725,4
1,1854631,Restaurant/Cafe/Canteen,5.0,51.493303,2025/00272/COMB,513,Hammersmith and Fulham,-0.224573,5
1,1662579,Restaurant/Cafe/Canteen,5.0,51.5141416,2023/00347/COMB,513,Hammersmith and Fulham,-0.2270992,5
1,1781179,Restaurant/Cafe/Canteen,5.0,51.485879,2024/00401/COMB,513,Hammersmith and Fulham,-0.202997,4
7843,345388,Pub/bar/nightclub,5.0,51.481266,02526/0360/1/000,513,Hammersmith and Fulham,-0.199449,5
1,1263105,Restaurant/Cafe/Canteen,5.0,51.484746,2020/00230/COMB,513,Hammersmith and Fulham,-0.203546,5
1,1001031,Restaurant/Cafe/Canteen,0.0,51.513378,2017/00241/COMB,513,Hammersmith and Fulham,-0.2278549,5
4613,1366660,Retailers - other,5.0,51.4721114,2021/00290/COMB,513,Hammersmith and Fulham,-0.1918385,5
1,1199309,Restaurant/Cafe/Canteen,,51.472234,2019/00331/COMB,513,Hammersmith and Fulham,-0.202151,5
1,844625,Restaurant/Cafe/Canteen,0.0,51.492535,2015/00297/COMB,513,Hammersmith and Fulham,-0.233318,5
1,1093959,Restaurant/Cafe/Canteen,10.0,51.490038,2018/00411/COMB,513,Hammersmith and Fulham,-0.206219,3
1,1088560,Restaurant/Cafe/Canteen,0.0,51.4937508,2018/00378/COMB,513,Hammersmith and Fulham,-0.241735,5
1,1071546,Restaurant/Cafe/Canteen,0.0,51.484154,2018/00310/COMB,513,Hammersmith and Fulham,-0.220147,5
1,1245340,Restaurant/Cafe/Canteen,5.0,51.4763283,2020/00110/COMB,513,Hammersmith and Fulham,-0.2093846,1
1,1791243,Restaurant/Cafe/Canteen,0.0,51.4873759,2025/00025/COMB,513,Hammersmith and Fulham,-0.1997047,5
7842,948349,Hotel/bed & breakfast/guest house,0.0,51.499269,2000/00072/COMB,513,Hammersmith and Fulham,-0.222468,5
7842,948350,Hotel/bed & breakfast/guest house,5.0,51.500831,2002/03607/COMB,513,Hammersmith and Fulham,-0.221715,4
1,1790105,Restaurant/Cafe/Canteen,5.0,51.496651,2025/00011/COMB,513,Hammersmith and Fulham,-0.210569,5
1,346288,Restaurant/Cafe/Canteen,5.0,51.507212,2008/00356/COMB,513,Hammersmith and Fulham,-0.223254,5
7843,345583,Pub/bar/nightclub,0.0,51.506224,03303/0191/1/000,513,Hammersmith and Fulham,-0.238236,5
1,446121,Restaurant/Cafe/Canteen,0.0,51.474531,2012/00094/COMB,513,Hammersmith and Fulham,-0.20651,5
7840,1753590,Retailers - supermarkets/hypermarkets,0.0,51.493336,2024/00285/COMB,513,Hammersmith and Fulham,-0.223751,5
1,1756245,Restaurant/Cafe/Canteen,0.0,51.516533,2024/00292/FOOD,513,Hammersmith and Fulham,-0.236671,5
7841,344852,Other catering premises,5.0,51.474485,01100/1023/3/021,513,Hammersmith and Fulham,-0.186597,5
7840,344835,Retailers - supermarkets/hypermarkets,0.0,51.502939,01061/0098/3/000,513,Hammersmith and Fulham,-0.243448,5
7840,345582,Retailers - supermarkets/hypermarkets,0.0,51.506224,03303/0187/1/000,513,Hammersmith and Fulham,-0.238236,5
7840,895366,Retailers - supermarkets/hypermarkets,0.0,51.480441,2016/00131/COMB,513,Hammersmith and Fulham,-0.212572,5
7840,849922,Retailers - supermarkets/hypermarkets,0.0,51.500107,2015/00266/COMB,513,Hammersmith and Fulham,-0.238096,5
7840,346408,Retailers - supermarkets/hypermarkets,0.0,51.474886,2010/00033/COMB,513,Hammersmith and Fulham,-0.200981,5
7840,1088556,Retailers - supermarkets/hypermarkets,0.0,51.5314547,2018/00374/COMB,513,Hammersmith and Fulham,-0.2320204,5
7840,738628,Retailers - supermarkets/hypermarkets,0.0,51.482781,2014/00532/COMB,513,Hammersmith and Fulham,-0.213272,5
7840,1012597,Retailers - supermarkets/hypermarkets,5.0,51.47234344,2017/00308/COMB,513,Hammersmith and Fulham,-0.202823997,5
1,1172849,Restaurant/Cafe/Canteen,5.0,51.507212,2019/00232/COMB,513,Hammersmith and Fulham,-0.223254,5
7842,1664667,Hotel/bed & breakfast/guest house,5.0,51.481134,2023/00352/COMB,513,Hammersmith and Fulham,-0.190309,5
1,1728846,Restaurant/Cafe/Canteen,0.0,51.4729238,2024/00174/COMB,513,Hammersmith and Fulham,-0.1920368,5
1,1470931,Restaurant/Cafe/Canteen,0.0,51.495627,2022/00039/COMB,513,Hammersmith and Fulham,-0.224267,5
1,1894777,Restaurant/Cafe/Canteen,5.0,51.50589,2025/00442/COMB,513,Hammersmith and Fulham,-0.227413,4
1,1806354,Restaurant/Cafe/Canteen,0.0,51.4673737,2025/00104/COMB,513,Hammersmith and Fulham,-0.1875836,5
1,770643,Restaurant/Cafe/Canteen,0.0,51.493303,2000/00055/COMB,513,Hammersmith and Fulham,-0.224573,5
4613,1411000,Retailers - other,5.0,51.501581,2021/00556/COMB,513,Hammersmith and Fulham,-0.2415776,5
4613,346151,Retailers - other,10.0,51.516601,2007/00082/COMB,513,Hammersmith and Fulham,-0.233411,4
4613,345002,Retailers - other,10.0,51.473726,01738/0417/3/000,513,Hammersmith and Fulham,-0.212734,4
1,1270895,Restaurant/Cafe/Canteen,0.0,51.50270462,2020/00284/COMB,513,Hammersmith and Fulham,-0.218884006,5
1,1620773,Restaurant/Cafe/Canteen,5.0,51.506574,2023/00154/COMB,513,Hammersmith and Fulham,-0.231579,4
1,346491,Restaurant/Cafe/Canteen,10.0,51.488796,2010/00262/COMB,513,Hammersmith and Fulham,-0.22266,1
1,1288754,Restaurant/Cafe/Canteen,10.0,51.4897387,2020/00385/COMB,513,Hammersmith and Fulham,-0.2060073,3
4613,975323,Retailers - other,0.0,51.49246979,2017/00137/COMB,513,Hammersmith and Fulham,-0.227832004,5
1,1854634,Restaurant/Cafe/Canteen,5.0,51.5054785,2025/00275/COMB,513,Hammersmith and Fulham,-0.2256921,5
1,345668,Restaurant/Cafe/Canteen,5.0,51.492834,2002/00110/COMB,513,Hammersmith and Fulham,-0.232831,5
1,1089595,Restaurant/Cafe/Canteen,0.0,51.51010132,2018/00393/COMB,513,Hammersmith and Fulham,-0.221717,5
7844,1177079,Takeaway/sandwich shop,10.0,51.5061171,2019/00263/COMB,513,Hammersmith and Fulham,-0.2286789,3
7843,344864,Pub/bar/nightclub,5.0,51.492326,01150/0057/1/000,513,Hammersmith and Fulham,-0.242719,5
4613,1097892,Retailers - other,0.0,51.492224,2019/00017/COMB,513,Hammersmith and Fulham,-0.2245504,5
7843,633272,Pub/bar/nightclub,0.0,51.503154,2014/00019/COMB,513,Hammersmith and Fulham,-0.236193,5
1,1602505,Restaurant/Cafe/Canteen,5.0,51.477423,2023/00073/COMB,513,Hammersmith and Fulham,-0.210429,4
7844,346019,Takeaway/sandwich shop,0.0,51.513378,2004/00157/COMB,513,Hammersmith and Fulham,-0.2278549,5
7841,1609090,Other catering premises,5.0,51.4871562,2023/00088/COMB,513,Hammersmith and Fulham,-0.1971063,5
7844,1055892,Takeaway/sandwich shop,10.0,51.486814,2018/00222/COMB,513,Hammersmith and Fulham,-0.203566,4
7843,345341,Pub/bar/nightclub,5.0,51.494332,02526/0029/1/000,513,Hammersmith and Fulham,-0.210026,5
4613,345901,Retailers - other,5.0,51.529797,2003/00725/COMB,513,Hammersmith and Fulham,-0.237283,5
4613,1263100,Retailers - other,5.0,51.479301,2020/00225/COMB,513,Hammersmith and Fulham,-0.199144,5
7841,1256061,Other catering premises,0.0,51.486868,2020/00189/COMB,513,Hammersmith and Fulham,-0.197665,5
1,1097887,Restaurant/Cafe/Canteen,5.0,51.496866,2019/00011/COMB,513,Hammersmith and Fulham,-0.230687,5
7840,770647,Retailers - supermarkets/hypermarkets,,51.506085,2000/00059/COMB,513,Hammersmith and Fulham,-0.231368,5
1,767688,Restaurant/Cafe/Canteen,5.0,51.506246,2015/00085/COMB,513,Hammersmith and Fulham,-0.229574,5
4613,1769524,Retailers - other,0.0,51.5031838,2024/00360/COMB,513,Hammersmith and Fulham,-0.2194632,5
1,345571,Restaurant/Cafe/Canteen,5.0,51.505078,03303/0118/1/000,513,Hammersmith and Fulham,-0.223064,5
1,1914576,Restaurant/Cafe/Canteen,5.0,51.507212,2026/00053/COMB,513,Hammersmith and Fulham,-0.223254,5
1,1485874,Restaurant/Cafe/Canteen,0.0,51.5141416,2022/00052/COMB,513,Hammersmith and Fulham,-0.2270992,5
4613,1836982,Retailers - other,5.0,51.50502396,2025/00206/COMB,513,Hammersmith and Fulham,-0.225459993,5
7844,1628992,Takeaway/sandwich shop,5.0,51.497725,2023/00200/COMB,513,Hammersmith and Fulham,-0.217918,5
7843,345578,Pub/bar/nightclub,0.0,51.505078,03303/0170/1/000,513,Hammersmith and Fulham,-0.223064,5
4613,1651744,Retailers - other,5.0,51.516533,2023/00306/FOOD,513,Hammersmith and Fulham,-0.236671,5
7844,344837,Takeaway/sandwich shop,5.0,51.503194,01061/0107/2/000,513,Hammersmith and Fulham,-0.243035,4
1,1276166,Restaurant/Cafe/Canteen,5.0,51.503301,2020/00320/COMB,513,Hammersmith and Fulham,-0.2267997,5
7841,1840628,Other catering premises,5.0,51.489639,2025/00225/COMB,513,Hammersmith and Fulham,-0.2225897,5
1,1810238,Restaurant/Cafe/Canteen,0.0,51.5243312,2025/00106/COMB,513,Hammersmith and Fulham,-0.2313306,5
1,1765912,Restaurant/Cafe/Canteen,0.0,51.4947109,2024/00332/COMB,513,Hammersmith and Fulham,-0.2112576,5
7843,1562510,Pub/bar/nightclub,0.0,51.4948815,2022/00270/COMB,513,Hammersmith and Fulham,-0.2236691,5
1,433623,Restaurant/Cafe/Canteen,5.0,51.502239,2012/00113/COMB,513,Hammersmith and Fulham,-0.242337,5
1,1628988,Restaurant/Cafe/Canteen,,51.502346,2023/00192/COMB,513,Hammersmith and Fulham,-0.22791,4
4613,345389,Retailers - other,5.0,51.484191,02526/0365/1/000,513,Hammersmith and Fulham,-0.201379,5
7844,1604237,Takeaway/sandwich shop,5.0,51.5243312,2023/00076/FOOD,513,Hammersmith and Fulham,-0.2313306,5
7843,344973,Pub/bar/nightclub,0.0,51.490422,01738/0064/3/000,513,Hammersmith and Fulham,-0.223763,5
1,975319,Restaurant/Cafe/Canteen,0.0,51.47488785,2017/00123/COMB,513,Hammersmith and Fulham,-0.200981006,5
1,345213,Restaurant/Cafe/Canteen,10.0,51.493321,02214/0369/1/000,513,Hammersmith and Fulham,-0.243717,3
1,972836,Restaurant/Cafe/Canteen,5.0,51.46793981,2017/00105/COMB,513,Hammersmith and Fulham,-0.209197118,4
1,801743,Restaurant/Cafe/Canteen,,51.471106,2015/00146/COMB,513,Hammersmith and Fulham,-0.211324,4
7844,346132,Takeaway/sandwich shop,0.0,51.493164,2006/00206/COMB,513,Hammersmith and Fulham,-0.208949,5
1,1585027,Restaurant/Cafe/Canteen,0.0,51.492834,2023/00006/COMB,513,Hammersmith and Fulham,-0.232831,5
7844,770638,Takeaway/sandwich shop,0.0,51.506247,2000/00050/COMB,513,Hammersmith and Fulham,-0.229575,5
