"Intercept","IMD","Asian","Black","Other","retailers___other","takeaway_sandwich_shop","pub_bar_nightclub","supermarkets_hypermarkets","hotel_bed_and_breakfast_guest_house","other_catering_premises","log_pop_density","alpha","MSOA21CD"
1.54138733058676,0.0718161974597151,0.010530491301417,0.0138599870263173,0.031881448359327,0.00917773184018266,0.00978756065314266,0.0165087754949552,0.0200537054231135,0.0365781442446974,0.0134953614582133,0.158109283565965,0.0847929685709591,"E02000034"
1.60647847054704,0.0732276414459814,0.00819997637841824,0.0165874019900448,0.0318577062852643,0.00899456876440616,0.00971244673294272,0.0170184853952536,0.0165706437584948,0.0352548421661271,0.0139801304400846,0.166272726329221,0.0825310357787685,"E02000035"
1.81883006026705,0.0803622479700201,0.00535687948699307,0.0177924204489275,0.0320193863989812,0.0094518075317418,0.0097466515352755,0.0195549341197401,0.0131655929021877,0.0383175603611156,0.0168022748384748,0.190758042420865,0.0866223359366898,"E02000036"
1.84480939357333,0.0798276993034119,0.00534991216614072,0.0175631707750562,0.0305075397141198,0.00945445727117581,0.0093482081126956,0.0190590049239038,0.0132731983897684,0.0416198974664943,0.0170551187537987,0.19414130877361,0.0865836045927549,"E02000037"
1.59432631401083,0.0734294838121987,0.0130812126152458,0.0137790855827046,0.0330879073711779,0.00954118524490752,0.010018197903238,0.0163714500420538,0.0226855146526441,0.0353772224904316,0.0136927815413702,0.16276044064319,0.0893246212013803,"E02000038"
1.75599559172405,0.0807878519575795,0.00541808718395619,0.0185040962864453,0.0323468958965527,0.00940198809146759,0.0101342420350266,0.0195018355061387,0.0130124082994011,0.0348397725515555,0.0165185304985882,0.18299643575335,0.085985795546337,"E02000039"
1.77705407458935,0.0832252524507343,0.00608311610895928,0.0219975280100345,0.0338785674736147,0.00949514263798361,0.0103639076283124,0.0191277013117534,0.0138587712192524,0.0347059270099154,0.0163242150774702,0.183932663440519,0.086453280247482,"E02000040"
1.83175196871666,0.079411064731217,0.00535659306161834,0.0168972404719028,0.0300948166193272,0.00930941866874643,0.00949626270282477,0.0191876744723944,0.0128620964912091,0.0380478882881595,0.0165480600156279,0.192934494826113,0.0848997331107065,"E02000041"
1.68456383006576,0.0734141496962739,0.00919719589096388,0.0176856805400668,0.0321195709636018,0.00910622497696406,0.00961047094015031,0.0170419057809849,0.0167538672143153,0.0317375240951978,0.0144800813071158,0.17510803078353,0.0844631142640926,"E02000042"
1.70728921192011,0.0769662466421394,0.00747779433732113,0.0201333228729272,0.0324358726569003,0.00919472374652772,0.00977495076396754,0.0176790090889207,0.0147834992870807,0.0326173631203184,0.0149888043729652,0.177105398507331,0.0844531297583968,"E02000043"
1.75457653066285,0.0792422481368955,0.0052937339471569,0.0171135631686203,0.0301419692997239,0.00927483394655827,0.00982402699212155,0.0192586881222479,0.0126812907429461,0.0347785777683488,0.0162133014914345,0.183719114850395,0.0843675890247721,"E02000044"
1.74414790432109,0.0734165042635642,0.0137795772846049,0.0147984743102026,0.0339494864388965,0.00967653806139914,0.00990379269558029,0.016890370098642,0.022970503241774,0.0318437077884875,0.0142765288577631,0.180386306450438,0.0921509836308677,"E02000045"
1.71276208263543,0.0717707533866131,0.00800933465014559,0.0200847938735912,0.0302472544690461,0.00889746909193021,0.00926338837260361,0.017609002391257,0.0141977594376518,0.0290872734823524,0.0154712646228236,0.178826179185727,0.0821401959708519,"E02000046"
1.77384990129085,0.0791156033175624,0.00538503188424864,0.0165454035168633,0.0291688009948619,0.00918275108584536,0.00972638667221773,0.0190137104011837,0.0124893029570755,0.034869065071492,0.0160632318657717,0.186288071010578,0.0838682767668601,"E02000047"
1.71209027707865,0.0755231028662534,0.00580262115801829,0.0186612268016563,0.0290864643662576,0.00917949985314913,0.00983810102738729,0.0189775004417401,0.0127894122520331,0.0309034959079757,0.0165286748886953,0.178904464438343,0.0835548346741445,"E02000048"
1.72138121135045,0.0791982192224551,0.00534866689063313,0.0170197985946623,0.0289881855362758,0.00922487045120022,0.00995238177382324,0.0192262191937923,0.0124469804806141,0.032992494339975,0.0161004900987789,0.179890893710721,0.0836978380292638,"E02000049"
1.71116749487143,0.0683158436726027,0.00999588862498287,0.0182364248439378,0.0308056235711276,0.00877007532155261,0.00894882404926917,0.0170453805525949,0.015935518386511,0.0281344675672889,0.0149395514993925,0.179005469701251,0.0798619088940911,"E02000050"
1.69383464292332,0.0690861164196175,0.00700124754876159,0.0188231547749535,0.0253994932594225,0.00866810374161852,0.00903065547059495,0.0183637119632083,0.0128526280816897,0.028323448053563,0.0159697019049209,0.178050390965991,0.0786325343605833,"E02000051"
1.69204337742439,0.0646244670379162,0.00992004840221745,0.0188580788781227,0.0271066994573265,0.00833293787238877,0.0081826987826484,0.0177000008517325,0.0146147866283656,0.026286787658201,0.0150225750668261,0.177670254503413,0.07068200098344,"E02000052"
1.66797075784597,0.0763631695186901,0.00545083775321193,0.0169418750863402,0.0260781666169254,0.00909666756345302,0.00988093962637548,0.0193835347539956,0.0121753895541351,0.030642059316016,0.0162819568122473,0.17421725043225,0.0810223641369344,"E02000054"
1.63169234481363,0.0728272753196493,0.00555600185652499,0.016582940393081,0.023608123848113,0.00885672039359914,0.00950110949135178,0.0194395860461923,0.0120113599305084,0.0290366051255381,0.0161466916440451,0.170827135238697,0.0780578850808811,"E02000055"
1.54294641639647,0.0610395541281057,0.0084312422216198,0.0185760171025727,0.0196659537142312,0.00747412554810928,0.00724992138188114,0.0185317671368787,0.011869512447573,0.0229192491700142,0.0148078656154631,0.161975343989981,0.0567293975068982,"E02000056"
1.58271844062857,0.0691556282934897,0.00571140947125464,0.0161845016580036,0.021367196126688,0.00850424851515895,0.00896382089627047,0.01942508238907,0.01181894354517,0.0267407500684152,0.01570908903484,0.165987605814667,0.0740946016656293,"E02000057"
1.53983714328942,0.0617664437199985,0.00703733737688903,0.0167606006509443,0.0197163609423827,0.00766455844049462,0.00780013541701487,0.0186181951768869,0.0117210478059505,0.0243306679417691,0.0150752149954671,0.162204087928847,0.0650231163579415,"E02000058"
1.56172914949967,0.0764836799133363,0.00542465166431914,0.0162321688731118,0.0228065646606602,0.00877587313193411,0.00970076229297592,0.0180703311748998,0.0116186213159176,0.028792300382305,0.015066923943209,0.162095631386868,0.0808173992638088,"E02000059"
